species_name,formula,dHf_0K,dHf_298K,units,atct_id,molar_mass,molar_mass_uncertainty,cas_number,atct_seq,uncertainty_kJmol,species_type,number_of_atoms,cleaned_formula,number_of_elements,CID,Canonical_SMILES,Isomeric_SMILES,InChI,H-H_S,N-N_T,O-O_D,F-F_S,Cl-Cl_S,Br-Br_S,I-I_S,C-H_S,H-O_S,C-O_D,C-C_S,C-C_D,C-O_S,H-N_S,C-O_T,C-C_T,Cl-H_S,C-C_A,F-H_S,C-N_T,Br-H_S,N-O_D,C-N_S,C-Cl_S,O-O_S,H-I_S,N-O_S,C-F_S,H-Si_S,O-S_D,Br-C_S,Cl-O_S,C-N_D,Br-O_S,C-I_S,H-S_S,F-O_S,C-Si_S,O-S_S,F-Si_S,I-O_S,O-Si_S,Cl-F_S,N-N_D,F-N_S,C-N_A,Si-Si_S,N-O_T,Si-Si_D,S-S_D,C-S_S,O-Si_D,I-O_D,N-N_S,Cl-I_S,Br-Si_S,Cl-Si_S,C-S_D,C-O_A,B-O_S,B-Cl_S,Br-I_S,Cl-N_S,B-H_S,C-Si_T,B-F_S,Si-Si_T,B-C_S,B-N_S,I-Si_S,Cl-S_S,C-S_T,B-N_T,O-O_A,I-I_D,C-I_D,N-O_A,Br-Cl_S,S-S_S,N-N_A,H-Pt_S,O-S_A,S-S_A,N-S_S,Structure_source,SINGLE,num_bonds,TRIPLE,DOUBLE,AROMATIC
Dimethylsulfoxide,"CH3S(O)CH3 (cr,l)",-201.93,-203.59,kJ/mol,67-68-5*500,78.1344,0.0062,67-68-5,500,,molecule,10,CH3S(O)CH3,6,679.0,CS(=O)C,CS(=O)C,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,8,9,0,1,0
Carbon monosulfide,CS (g),278.96,282.21,kJ/mol,2944-05-0*0,44.0767,0.0061,2944-05-0,0,,molecule,2,CS,2,108054.0,[C-]#[S+],[C-]#[S+],InChI=1S/CS/c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,1,1,0,0
Boric acid,"B(OH)3 (aq, 500 H2O)",,-1072.45,kJ/mol,10043-35-3*833,61.833,0.0071,10043-35-3,833,,molecule,7,B(OH)3,5,7628.0,B(O)(O)O,B(O)(O)O,InChI=1S/BH3O3/c2-1(3)4/h2-4H,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,6,0,0,0
Diboron trioxide,"B2O3 (cr,l)",-1266.8,-1272.9,kJ/mol,1303-86-2*500,69.6202,0.014,1303-86-2,500,,molecule,5,B2O3,2,11073337.0,B12OB(O1)O2,B12OB(O1)O2,InChI=1S/B2O3/c3-1-4-2(3)5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,6,0,0,0
(Methylmethylene)oxonium,[CH3OCH2]+ (g),686.0,671.7,kJ/mol,23653-97-6*0,45.06,0.0017,23653-97-6,0,,molecule,8,[CH3OCH2],5,12543514.0,CC=[OH+],CC=[OH+],"InChI=1S/C2H4O/c1-2-3/h2H,1H3/p+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
Methoxymethyl anion,[CH3OCH2]- (g),23.4,10.4,kJ/mol,61192-30-1*0,45.061,0.0017,61192-30-1,0,,molecule,8,[CH3OCH2],5,119440.0,CC[O-],CC[O-],"InChI=1S/C2H5O/c1-2-3/h2H2,1H3/q-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,7,0,0,0
Acetaldehyde anion,[CH3CHO]- (g),-62.1,-72.4,kJ/mol,60427-04-5*0,44.0531,0.0017,60427-04-5,0,,molecule,7,[CH3CHO],5,6354.0,C1CO1,C1CO1,InChI=1S/C2H4O/c1-2-3-1/h1-2H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,7,0,0,0
1-Propenylidene,"CH3CHC (g, triplet)",630.5,623.0,kJ/mol,70277-78-0*2,40.0639,0.0024,70277-78-0,2,,molecule,7,CH3CHC,5,6335.0,CC#C,CC#C,"InChI=1S/C3H4/c1-3-2/h1H,2H3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,5,6,1,0,0
Hydrooxonitrate,[HNO]- (g),78.62,75.71,kJ/mol,66057-02-1*0,31.01463,0.00032,66057-02-1,0,,molecule,3,[HNO],3,945.0,N=O,N=O,InChI=1S/HNO/c1-2/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,2,0,1,0
Ketene cation,[CH2CO]+ (g),882.23,879.06,kJ/mol,64999-16-2*0,42.0361,0.0016,64999-16-2,0,,molecule,5,[CH2CO],4,10038.0,C=C=O,C=C=O,InChI=1S/C2H2O/c1-2-3/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,4,0,2,0
Ketene anion,[CH2CO]- (g),-16.0,-19.1,kJ/mol,56391-79-8*0,42.0372,0.0016,56391-79-8,0,,molecule,5,[CH2CO],4,10038.0,C=C=O,C=C=O,InChI=1S/C2H2O/c1-2-3/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,4,0,2,0
Oxoethenylium,[HCCO]+ (g),1139.7,1142.4,kJ/mol,92056-63-8*0,41.0282,0.0016,92056-63-8,0,,molecule,4,[HCCO],4,142812.0,[CH]=C=O,[CH]=C=O,InChI=1S/C2HO/c1-2-3/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,3,0,2,0
Hydrogen chloride,"HCl (aq, 140 H2O)",,-165.944,kJ/mol,7647-01-0*907,36.46064,0.0009,7647-01-0,907,,molecule,2,HCl,4,313.0,Cl,Cl,InChI=1S/ClH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Hydroxyimidogen anion,[NOH]- (g),229.9,227.4,kJ/mol,*35337-59-8*0,31.01463,0.00032,35337-59-8,0,,molecule,3,[NOH],3,945.0,N=O,N=O,InChI=1S/HNO/c1-2/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,2,0,1,0
Nitrate,[ON(O)O]- (aq),,-206.51,kJ/mol,14797-55-8*800,62.00549,0.0009,14797-55-8,800,,molecule,4,[ON(O)O],4,943.0,[N+](=O)([O-])[O-],[N+](=O)([O-])[O-],InChI=1S/NO3/c2-1(3)4/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,3,0,1,0
Oxiranylidene,"CH2(CO) (g, triplet)",456.1,452.1,kJ/mol,50983-85-2*1,42.0367,0.0016,50983-85-2,1,,molecule,5,CH2(CO),4,123164.0,[CH2],[CH2],InChI=1S/CH2/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Oxiranylidene cation,[CH2(CO)]+ (g),1165.4,1161.9,kJ/mol,*50983-85-2*0,42.0361,0.0016,50983-85-2,0,,molecule,5,[CH2(CO)],4,123164.0,[CH2],[CH2],InChI=1S/CH2/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Oxiranylidene anion,[CH2(CO)]- (g),236.3,232.4,kJ/mol,*50983-86-3*0,42.0372,0.0016,50983-86-3,0,,molecule,5,[CH2(CO)],4,123164.0,[CH2],[CH2],InChI=1S/CH2/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
"1,2-Propadien-1-yl-3-ylidene anion",[CCC]- (g),621.7,629.1,kJ/mol,109292-47-9*0,36.0326,0.0024,109292-47-9,0,,molecule,3,[CCC],3,57449547.0,C=1=C=C1,C=1=C=C1,InChI=1S/C3/c1-2-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,3,0,3,0
Methyl hydroperoxide cation,[CH3OOH]+ (g),833.8,819.7,kJ/mol,112465-88-0*0,48.0407,0.001,112465-88-0,0,,molecule,7,[CH3OOH],5,79015.0,C(O)O,C(O)O,"InChI=1S/CH4O2/c2-1-3/h2-3H,1H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,6,0,0,0
Cyanogen bromide anion,[BrCN]- (g),57.9,54.3,kJ/mol,54092-05-6*0,105.922,0.0013,54092-05-6,0,,molecule,3,[BrCN],3,10476.0,C(#N)Br,C(#N)Br,InChI=1S/CBrN/c2-1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,2,1,0,0
Dihydroxymethylium,"[CH(OH)2]+ (g, syn-anti)",421.5,410.2,kJ/mol,180071-68-5*1,47.0328,0.001,180071-68-5,1,,molecule,6,[CH(OH)2],4,58746192.0,[CH-],[CH-],InChI=1S/CH/h1H/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Hydroxymethoxy cation,"[CH2(OH)O]+ (g, triplet gauche)",925.0,914.7,kJ/mol,180071-69-6*13,47.0328,0.001,180071-69-6,13,,molecule,6,[CH2(OH)O],5,123164.0,[CH2],[CH2],InChI=1S/CH2/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Oxybismethanol,"HOCH2OCH2OH (g, C1 I)",-534.2,-557.2,kJ/mol,4407-89-0*11,78.0672,0.0019,4407-89-0,11,,molecule,11,HOCH2OCH2OH,11,13798166.0,C(O)OCO,C(O)OCO,"InChI=1S/C2H6O3/c3-1-5-2-4/h3-4H,1-2H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,10,10,0,0,0
Methoxyoxoniumylidene,[CH3OO]+ (g),1012.33,1003.49,kJ/mol,86475-50-5*0,47.0328,0.001,86475-50-5,0,,molecule,6,[CH3OO],4,123144.0,CO[O],CO[O],InChI=1S/CH3O2/c1-3-2/h1H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,5,5,0,0,0
Water,"H2O (l, eq.press.)",,-285.804,kJ/mol,7732-18-5*589,18.01528,0.00033,7732-18-5,589,,molecule,3,H2O,2,962.0,O,O,InChI=1S/H2O/h1H2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Hypofluorous acid cation,[HOF]+ (g),1142.02,1139.0,kJ/mol,90243-22-4*0,36.00519,0.00031,90243-22-4,0,,molecule,3,[HOF],3,123334.0,OF,OF,InChI=1S/FHO/c1-2/h2H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
2-Cyclopropyn-1-ylidene,"C(CC) (g, singlet)",993.1,1000.0,kJ/mol,102508-15-6*2,36.0321,0.0024,102508-15-6,2,,molecule,3,C(CC),3,5462310.0,[C],[C],InChI=1S/C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,0,0,0,0
Ethylperoxy,"CH3CH2OO (g, trans)",-5.32,-21.42,kJ/mol,3170-61-4*1,61.0599,0.0017,3170-61-4,1,,molecule,9,CH3CH2OO,6,123182.0,CCO[O],CCO[O],"InChI=1S/C2H5O2/c1-2-4-3/h2H2,1H3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,8,8,0,0,0
Formic acid,"HC(O)OH (cr,l)",-431.47,-424.64,kJ/mol,64-18-6*500,46.0254,0.001,64-18-6,500,,molecule,5,HC(O)OH,5,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Chlorine difluoride anion,[ClFF]- (g),-319.0,-319.0,kJ/mol,91419-41-9*0,73.45005,0.0009,91419-41-9,0,,molecule,3,[ClFF],3,23236026.0,F[Cl+]F,F[Cl+]F,InChI=1S/ClF2/c2-1-3/q+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Dioxirane anion,[CH2(OO)]- (g),-173.0,-179.8,kJ/mol,*157-26-6*0,46.0259,0.001,157-26-6,0,,molecule,5,[CH2(OO)],4,449520.0,C1OO1,C1OO1,InChI=1S/CH2O2/c1-2-3-1/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,5,5,0,0,0
Dioxymethyl anion,[CH2OO]- (g),55.0,49.9,kJ/mol,93207-29-5*0,46.0259,0.001,93207-29-5,0,,molecule,5,[CH2OO],4,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
2-Propenylidyne anion,[CH2CHC]- (g),464.6,460.9,kJ/mol,120126-89-8*0,39.0565,0.0024,120126-89-8,0,,molecule,6,[CH2CHC],5,137767.0,C=C=[CH],C=C=[CH],"InChI=1S/C3H3/c1-3-2/h1H,2H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,5,0,2,0
Hydroxyoxoammoniumyl,[HONO]+ (g),984.1,977.7,kJ/mol,80371-48-8*0,47.01293,0.00061,80371-48-8,0,,molecule,4,[HONO],4,24529.0,N(=O)O,N(=O)O,"InChI=1S/HNO2/c2-1-3/h(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,3,0,1,0
2-Cyclopropyn-1-yl anion,[C(CC)]- (g),664.5,671.8,kJ/mol,500574-36-7*0,36.0326,0.0024,500574-36-7,0,,molecule,3,[C(CC)],3,5462310.0,[C],[C],InChI=1S/C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,0,0,0,0
Ammonium chloride,(NH4)Cl (cr),-311.554,-314.716,kJ/mol,12125-02-9*510,53.4912,0.00095,12125-02-9,510,,molecule,6,(NH4)Cl,3,25517.0,[NH4+].[Cl-],[NH4+].[Cl-],InChI=1S/ClH.H3N/h1H;1H3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
2-Propen-3-yliumylidene,[CHCHCH]+ (g),1494.5,1491.5,kJ/mol,84654-86-4*0,39.0554,0.0024,84654-86-4,0,,molecule,6,[CHCHCH],6,137767.0,C=C=[CH],C=C=[CH],"InChI=1S/C3H3/c1-3-2/h1H,2H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,5,0,2,0
2-Propenylidene anion,[CHCHCH]- (g),536.0,532.6,kJ/mol,98705-30-7*0,39.0565,0.0024,98705-30-7,0,,molecule,6,[CHCHCH],6,137767.0,C=C=[CH],C=C=[CH],"InChI=1S/C3H3/c1-3-2/h1H,2H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,5,0,2,0
H-CO2 vdW complex,"(H)(OCO) (g, vdW)",-178.3,-177.5,kJ/mol,*2564-83-2*100,45.0174,0.001,2564-83-2,100,,molecule,4,(H)(OCO),5,2724126.0,CC1(CCCC(N1[O])(C)C)C,CC1(CCCC(N1[O])(C)C)C,"InChI=1S/C9H18NO/c1-8(2)6-5-7-9(3,4)10(8)11/h5-7H2,1-4H3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,29,29,0,0,0
2-Propanol,"CH3CH(OH)CH3 (cr,l)",-305.34,-318.14,kJ/mol,67-63-0*500,60.095,0.0025,67-63-0,500,,molecule,12,CH3CH(OH)CH3,8,3776.0,CC(C)O,CC(C)O,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0,0,0,0,0,0,0,7,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,11,11,0,0,0
1-Propanol,"CH3CH2CH2OH (cr,l)",-290.26,-302.44,kJ/mol,71-23-8*500,60.095,0.0025,71-23-8,500,,molecule,12,CH3CH2CH2OH,8,1031.0,CCCO,CCCO,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0,0,0,0,0,0,0,7,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,11,11,0,0,0
